.	CH	O	O

Chị	Ns	B-NP	O
kể	V	B-VP	O
tiếp	V	B-VP	O
một	M	B-NP	O
buổi	N	B-NP	O
chiều	N	B-NP	O
khi	N	B-NP	O
đang	R	O	O
ở	V	B-VP	O
nhà	N	B-NP	O
của	E	B-PP	O
tên	N	B-NP	O
Hồng	NNP	B-NP	B-PER
,	CH	O	O
y	P	B-NP	O
đưa	V	B-VP	O
cho	E	B-PP	O
chị	Ns	B-NP	O
xem	V	B-VP	O
một	M	B-NP	O
cuốn	Nc	B-NP	O
sổ	N	B-NP	O
trong	E	B-PP	O
đó	P	B-NP	O
đã	R	O	O
có	V	B-VP	O
hai	M	B-NP	O
người	Ns	B-NP	B-MISC
VN	NNP	I-NP	I-MISC
viết	V	B-VP	O
:	CH	O	O
""""	CH	O	O
Tôi	P	B-NP	O
sang	V	B-VP	O
ĐL	NNP	B-NP	B-LOC
mong	V	B-VP	O
ông	Ns	B-NP	O
Hồng	NNP	B-NP	B-PER
giúp_đỡ	V	B-VP	O
,	CH	O	O
ông	Ns	B-NP	O
muốn	V	B-VP	O
làm	V	B-VP	O
gì	P	B-NP	O
thì	C	O	O
làm	V	B-VP	O
""""	CH	O	O
và	Cc	O	O
y	P	B-NP	O
cũng	R	O	O
yêu_cầu	V	B-VP	O
chị	P	B-NP	O
viết	V	B-VP	O
như	C	O	O
thế	P	B-NP	O
,	CH	O	O
chị	P	B-NP	O
không	R	O	O
viết	V	B-VP	O
thì	C	O	O
liền	R	O	O
bị	V	B-VP	O
y	P	B-NP	O
lao	V	B-VP	O
vào	E	B-PP	O
đánh_đập	V	B-VP	O
.	CH	O	O

Trong	E	B-PP	O
buổi	N	B-NP	O
tối	N	B-NP	O
đó	P	B-NP	O
y	P	B-NP	O
đã	R	O	O
hiếp	V	B-VP	O
chị	P	B-NP	O
hai	M	B-NP	O
lần	N	B-NP	O
.	CH	O	O

Chị	Ns	B-NP	O
van_xin	V	B-VP	O
và	Cc	O	O
vùng_vẫy	V	B-VP	O
nhưng	C	O	O
hắn	P	B-NP	O
cũng	R	O	O
không	R	O	O
tha	V	B-VP	O
,	CH	O	O
đến	E	B-PP	O
khi	N	B-NP	O
chị	Ns	B-NP	O
gần	A	B-AP	O
như	C	O	O
ngất_xỉu	V	B-VP	O
thì	C	O	O
hắn	P	B-NP	O
mới	R	O	O
thôi	V	B-VP	O
.	CH	O	O

Lúc	N	B-NP	O
được	V	B-VP	O
đưa	V	B-VP	O
đến	E	B-PP	O
một	M	B-NP	O
bệnh_viện	N	B-NP	O
để	E	B-PP	O
chăm_sóc	V	B-VP	O
một	M	B-NP	O
ông_già	N	B-NP	O
,	CH	O	O
chị	Ns	B-NP	O
mới	R	O	O
gặp	V	B-VP	O
một	M	B-NP	O
người	Ns	B-NP	B-MISC
VN	NNP	I-NP	I-MISC
và	Cc	O	O
liên_lạc	V	B-VP	O
được	R	O	O
với	E	B-PP	O
cha	N	B-NP	O
Hùng	NNP	B-NP	B-PER
.	CH	O	O

Từ	E	B-PP	O
Đào_Viên	NNP	B-NP	B-LOC
chúng_tôi	P	B-NP	O
lên	V	B-VP	O
Đài_Bắc	NNP	B-NP	B-LOC
tìm	V	B-VP	O
cách	N	B-NP	O
liên_lạc	V	B-VP	O
với	E	B-PP	O
đại_diện	N	B-NP	O
Ban	N	B-NP	B-ORG
quản_lý	V	I-NP	I-ORG
lao_động	N	I-NP	I-ORG
VN	NNP	I-NP	I-ORG
tại	E	B-PP	O
ĐL	NNP	B-NP	B-LOC
.	CH	O	O

Liên_tục	A	B-AP	O
từ	E	B-PP	O
chiều_tối	N	B-NP	O
27-5	M	B-NP	O
đến	E	B-PP	O
22g	M	B-NP	O
tối	N	B-NP	O
28-5	M	B-NP	O
,	CH	O	O
chúng_tôi	P	B-NP	O
đã	R	O	O
nhiều	A	B-AP	O
lần	N	B-NP	O
gọi	V	B-VP	O
điện	N	B-NP	O
,	CH	O	O
nhắn_tin	V	B-VP	O
và	Cc	O	O
nhắn	V	B-VP	O
vào	E	B-PP	O
hộp	N	B-NP	O
thư_thoại	N	B-NP	O
của	E	B-PP	O
số	N	B-NP	O
máy	N	B-NP	O
điện_thoại_di_động	N	B-NP	O
của	E	B-PP	O
ông	Ns	B-NP	O
Trần	NNP	B-NP	B-PER
Đông	NNP	I-NP	I-PER
Huy	NNP	I-NP	I-PER
,	CH	O	O
trưởng	N	B-NP	O
Ban	N	B-NP	B-ORG
quản_lý	V	I-NP	I-ORG
lao_động	N	I-NP	I-ORG
VN	NNP	I-NP	I-ORG
tại	E	B-PP	O
ĐL	NNP	B-NP	B-LOC
,	CH	O	O
nhưng	C	O	O
không	R	O	O
có	V	B-VP	O
hồi_âm	V	B-VP	O
.	CH	O	O

Liên_lạc	V	B-VP	O
với	E	B-PP	O
ông	Ns	B-NP	O
Nguyễn	NNP	B-NP	B-PER
Ngọc	NNP	I-NP	I-PER
Bình	NNP	I-NP	I-PER
,	CH	O	O
trợ_lý	N	B-NP	O
của	E	B-PP	O
ông	Ns	B-NP	O
Huy	NNP	B-NP	B-PER
,	CH	O	O
về	E	B-PP	O
những	L	B-NP	O
động_thái	N	B-NP	O
can_thiệp	V	B-VP	O
của	E	B-PP	O
Ban	N	B-NP	B-ORG
lao_động	N	I-NP	I-ORG
VN	NNP	I-NP	I-ORG
với	E	B-PP	O
các	L	B-NP	O
trường_hợp	N	B-NP	O
lao_động	N	B-NP	O
không	R	O	O
may_mắn	A	B-AP	O
này	P	B-NP	O
thì	C	O	O
chúng_tôi	P	B-NP	O
được	V	B-VP	O
biết	V	B-VP	O
""""	CH	O	O
hôm_nay	N	B-NP	O
,	CH	O	O
thứ_bảy	N	B-NP	O
28-5	M	B-NP	O
,	CH	O	O
là	V	B-VP	O
ngày	N	B-NP	O
nghỉ	V	B-VP	O
...	CH	O	O
,	CH	O	O
đầu	N	B-NP	O
tuần	N	B-NP	O
liên_lạc	V	B-VP	O
lại	V	B-VP	O
""""	CH	O	O
.	CH	O	O

Cuối	N	B-NP	O
tháng	N	B-NP	O
2–2005	M	B-NP	O
,	CH	O	O
văn_phòng	N	B-NP	O
hỗ_trợ	V	B-VP	O
các	L	B-NP	O
lao_động	N	B-NP	O
của	E	B-PP	O
cha	N	B-NP	O
Nguyễn	NNP	B-NP	B-PER
Văn	NNP	I-NP	I-PER
Hùng	NNP	I-NP	I-PER
nhận	V	B-VP	O
được	R	O	O
một	M	B-NP	O
lá	N	B-NP	O
thư	N	B-NP	O
của	E	B-PP	O
một	M	B-NP	O
nữ	N	B-NP	O
lao_động	N	B-NP	O
VN	NNP	B-NP	B-LOC
tố_cáo	V	B-VP	O
những	L	B-NP	O
hành_động	N	B-NP	O
đồi_bại	A	B-AP	O
của	E	B-PP	O
tên	N	B-NP	O
Hồng	NNP	B-NP	B-PER
.	CH	O	O

Nội_dung	N	B-NP	O
bức	N	B-NP	O
thư	N	B-NP	O
này	P	B-NP	O
kể	V	B-VP	O
rõ	A	B-AP	O
các	L	B-NP	O
hành_động	N	B-NP	O
bạo	A	B-AP	O
dâm	A	B-AP	O
,	CH	O	O
thú_tính	N	B-NP	O
,	CH	O	O
dã_man	N	B-NP	O
của	E	B-PP	O
cha	N	B-NP	O
con	N	B-NP	O
tên	N	B-NP	O
Hồng	NNP	B-NP	B-PER
với	E	B-PP	O
ít_nhất	X	O	O
là	V	B-VP	O
ba	M	B-NP	O
nạn_nhân	N	B-NP	O
.	CH	O	O

Từ	E	B-PP	O
lá	Nc	B-NP	O
thư	N	B-NP	O
này	P	B-NP	O
,	CH	O	O
VP	Ny	B-NP	O
của	E	B-PP	O
cha	N	B-NP	O
Hùng	NNP	B-NP	B-PER
đã	R	O	O
liên_lạc	V	B-VP	O
được	R	O	O
với	E	B-PP	O
một_số	L	B-NP	O
nạn_nhân	N	B-NP	O
khác	A	B-AP	O
và	Cc	O	O
bắt_đầu	V	B-VP	O
thu_thập	V	B-VP	O
chứng_cứ	N	B-NP	O
cũng	R	O	O
như	C	O	O
tố_cáo	V	B-VP	O
chuyện	N	B-NP	O
này	P	B-NP	O
với	E	B-PP	O
cơ_quan_chức_năng	N	B-NP	O
ĐL	NNP	B-NP	B-LOC
.	CH	O	O

Đến	V	B-VP	O
trước	E	B-PP	O
khi	N	B-NP	O
cha	N	B-NP	O
con	N	B-NP	O
tên	N	B-NP	O
Hồng	NNP	B-NP	B-PER
bị	V	B-VP	O
bắt	V	B-VP	O
,	CH	O	O
đã	R	O	O
có	V	B-VP	O
bốn	M	B-NP	O
nạn_nhân	N	B-NP	O
liên_lạc	V	B-VP	O
với	E	B-PP	O
văn_phòng	N	B-NP	O
của	E	B-PP	O
cha	N	B-NP	O
Hùng	NNP	B-NP	B-PER
nhờ	V	B-VP	O
che_chở	V	B-VP	O
và	Cc	O	O
giúp_đỡ	V	B-VP	O
.	CH	O	O

Những	L	B-NP	O
công_ty	N	B-NP	O
nào	P	B-NP	O
đưa	V	B-VP	O
lao_động	N	B-NP	O
VN	NNP	B-NP	B-LOC
sang	V	B-VP	O
ĐL	NNP	B-NP	B-LOC
qua	V	B-VP	O
Công_ty	N	B-NP	B-ORG
Trung_Hữu	NNP	I-NP	I-ORG
?	CH	O	O

Hồng	NNP	B-NP	B-PER
Minh	NNP	I-NP	I-PER
Vũ	NNP	I-NP	I-PER
là	V	B-VP	O
giám_đốc	N	B-NP	O
Công_ty	N	B-NP	B-ORG
môi_giới	V	I-NP	I-ORG
lao_động	N	I-NP	I-ORG
Trung_Hữu	NNP	I-NP	I-ORG
ở	E	B-PP	O
vùng	N	B-NP	O
Dũng_Khang	NNP	B-NP	B-LOC
,	CH	O	O
huyện	N	B-NP	B-LOC
Đài_Nam	NNP	I-NP	I-LOC
.	CH	O	O

Theo	V	B-VP	O
số_liệu	N	B-NP	O
từ	E	B-PP	O
Cơ_quan	N	B-NP	B-ORG
quản_lý	V	I-NP	I-ORG
lao_động	N	I-NP	I-ORG
của	E	B-PP	O
Đài_Loan	NNP	B-NP	B-LOC
,	CH	O	O
Công_ty	N	B-NP	B-ORG
Trung_Hữu	NNP	I-NP	I-ORG
đã	R	O	O
tiếp_nhận	V	B-VP	O
330	M	B-NP	O
lao_động	N	B-NP	O
từ	E	B-PP	O
các	L	B-NP	O
nước	N	B-NP	O
,	CH	O	O
có	V	B-VP	O
khoảng	N	B-NP	O
200	M	B-NP	O
là	V	B-VP	O
nữ	N	B-NP	O
.	CH	O	O

Trụ_sở	N	B-NP	O
,	CH	O	O
tài_khoản	N	B-NP	O
và	Cc	O	O
tài_sản	N	B-NP	O
của	E	B-PP	O
cha	N	B-NP	O
con	N	B-NP	O
ông	Ns	B-NP	O
Hồng	NNP	B-NP	B-PER
đã	R	O	O
được	V	B-VP	O
kiểm_kê	V	B-VP	O
và	Cc	O	O
tịch_thu	V	B-VP	O
hoặc	Cc	O	O
bị	V	B-VP	O
phong_toả	V	B-VP	O
.	CH	O	O

Các	L	B-NP	O
nạn_nhân	N	B-NP	O
cũng	R	O	O
đã	R	O	O
được	V	B-VP	O
đưa	V	B-VP	O
đến	E	B-PP	O
nhà	N	B-NP	O
ông	Ns	B-NP	O
Hồng	NNP	B-NP	B-PER
để	E	B-PP	O
đối_chất	V	B-VP	O
.	CH	O	O

Một_số	L	B-NP	O
người	Ns	B-NP	O
hàng_xóm	N	B-NP	O
của	E	B-PP	O
ông	Ns	B-NP	O
Hồng	NNP	B-NP	B-PER
cũng	R	O	O
đã	R	O	O
đứng	V	B-VP	O
ra	V	B-VP	O
làm_chứng	V	B-VP	O
cho	E	B-PP	O
các	L	B-NP	O
nạn_nhân	N	B-NP	O
này	P	B-NP	O
.	CH	O	O

Theo	V	B-VP	O
một	M	B-NP	O
nguồn	N	B-NP	O
tin	N	B-NP	O
của	E	B-PP	O
Tuổi_Trẻ	NNP	B-NP	B-ORG
tại	E	B-PP	O
ĐL	NNP	B-NP	B-LOC
,	CH	O	O
phía	N	B-NP	O
giới_chức	N	B-NP	O
ĐL	NNP	B-NP	B-LOC
ban_đầu	N	B-NP	O
xác_định	V	B-VP	O
có	V	B-VP	O
một_số	L	B-NP	O
công_ty	N	B-NP	O
môi_giới	V	B-VP	O
lao_động	N	B-NP	O
tại	E	B-PP	O
VN	NNP	B-NP	B-LOC
đã	R	O	O
đưa	V	B-VP	O
các	L	B-NP	O
lao_động	N	B-NP	O
nữ	A	B-AP	O
sang	V	B-VP	O
Công_ty	N	B-NP	B-ORG
Trung_Hữu	NNP	I-NP	I-ORG
trong	E	B-PP	O
thời_gian	N	B-NP	O
qua	V	B-VP	O
.	CH	O	O

Đó	P	B-NP	O
là	V	B-VP	O
:	CH	O	O
Ha_Long	NNP	B-NP	B-ORG
fisheries	NNP	I-NP	I-ORG
corporation	NNP	I-NP	I-ORG
,	CH	O	O
HaNoi	NNP	B-NP	B-ORG
trade	NNP	I-NP	I-ORG
and	NNP	I-NP	I-ORG
investment	NNP	I-NP	I-ORG
development	NNP	I-NP	I-ORG
company	NNP	I-NP	I-ORG
(	CH	O	O
Hapexco	NNP	B-NP	B-ORG
)	CH	O	O
,	CH	O	O
Daklak	NNP	B-NP	B-ORG
investment	NNP	I-NP	I-ORG
export	NNP	I-NP	I-ORG
import	NNP	I-NP	I-ORG
corporation	NNP	I-NP	I-ORG
,	CH	O	O
Vietnam	NNP	B-NP	B-ORG
corporation	NNP	I-NP	I-ORG
import	NNP	I-NP	I-ORG
export	NNP	I-NP	I-ORG
of	NNP	I-NP	I-ORG
southern	NNP	I-NP	I-ORG
province	NNP	I-NP	I-ORG
(	CH	O	O
coopimex	NNP	B-NP	B-ORG
)	CH	O	O
,	CH	O	O
Thua_Thien	NNP	B-NP	B-ORG
-	CH	I-NP	I-ORG
Hue	NNP	I-NP	I-ORG
engineering	NNP	I-NP	I-ORG
and	NNP	I-NP	I-ORG
labour	NNP	I-NP	I-ORG
export	NNP	I-NP	I-ORG
comapany	NNP	I-NP	I-ORG
(	CH	O	O
Enlexco	NNP	B-NP	B-ORG
)	CH	O	O
...	CH	O	O

Cha	N	B-NP	O
Hùng	NNP	B-NP	B-PER
cho	V	B-VP	O
biết	V	B-VP	O
trong	E	B-PP	O
cuộc	N	B-NP	O
họp	V	B-VP	O
giữa	N	B-NP	O
văn_phòng	N	B-NP	O
của	E	B-PP	O
cha	N	B-NP	O
Hùng	NNP	B-NP	B-PER
,	CH	O	O
các	L	B-NP	O
luật_sư	N	B-NP	O
,	CH	O	O
các	L	B-NP	O
tổ_chức	N	B-NP	O
phi_chính_phủ	A	B-AP	O
với	Cc	O	O
giới_chức	N	B-NP	O
ĐL	NNP	B-NP	B-LOC
đã	R	O	O
đi	V	B-VP	O
đến	E	B-PP	O
một_số	L	B-NP	O
thống_nhất	N	B-NP	O
như	C	O	O
:	CH	O	O
sẽ	R	O	O
hoàn_trả	V	B-VP	O
toàn_bộ	P	B-NP	O
số	N	B-NP	O
tiền_lương	N	B-NP	O
của	E	B-PP	O
các	L	B-NP	O
lao_động	N	B-NP	O
bị	V	B-VP	O
tên	N	B-NP	O
Hồng	NNP	B-NP	B-PER
cắt_xén	V	B-VP	O
,	CH	O	O
đảm_bảo	V	B-VP	O
cho	E	B-PP	O
họ	P	B-NP	O
có	V	B-VP	O
công_ăn_việc_làm	N	B-NP	O
được	V	B-VP	O
quyền	N	B-NP	O
đổi	V	B-VP	O
chủ	N	B-NP	O
,	CH	O	O
được	V	B-VP	O
hưởng	V	B-VP	O
chế_độ	N	B-NP	O
bảo_hiểm	V	B-VP	O
xã_hội	N	B-NP	O
,	CH	O	O
y_tế	N	B-NP	O
,	CH	O	O
được	V	B-VP	O
chính_quyền	N	B-NP	O
bảo_vệ	V	B-VP	O
,	CH	O	O
được	V	B-VP	O
chuyển	V	B-VP	O
lên	V	B-VP	O
miền	NNP	B-NP	B-LOC
Bắc	NNP	I-NP	I-LOC
làm_việc	V	B-VP	O
.	CH	O	O

Đối_với	E	B-PP	O
các	L	B-NP	O
nạn_nhân	N	B-NP	O
vì	E	B-PP	O
sự	N	B-NP	O
hành_hạ	V	B-VP	O
của	E	B-PP	O
tên	N	B-NP	O
Hồng	NNP	B-NP	B-PER
buộc	V	B-VP	O
phải	V	B-VP	O
chạy	V	B-VP	O
trốn	V	B-VP	O
sẽ	R	O	O
được	V	B-VP	O
hợp_thức_hoá	V	B-VP	O
công_việc	N	B-NP	O
và	Cc	O	O
chuyển	V	B-VP	O
địa_bàn	N	B-NP	O
làm_việc	N	B-NP	O
...	CH	O	O

Hàng_chợ	N	B-NP	O
,	CH	O	O
theo	V	B-VP	O
dân	N	B-NP	O
“	CH	O	O
bay	V	B-VP	O
”	CH	O	O
,	CH	O	O
đó	P	B-NP	O
là	V	B-VP	O
thứ	Nc	B-NP	O
thuốc	N	B-NP	O
dỏm	A	B-AP	O
do	E	B-PP	O
mấy	L	B-NP	O
tay	N	B-NP	O
“	CH	O	O
mánh	N	B-NP	O
”	CH	O	O
pha_trộn	V	B-VP	O
giữa	E	B-PP	O
hàng	N	B-NP	O
“	CH	O	O
đá	N	B-NP	O
”	CH	O	O
(	CH	O	O
bột	N	B-NP	O
ice	NNP	B-NP	O
)	CH	O	O
và	Cc	O	O
phẩm	A	B-AP	O
màu	N	B-NP	O
,	CH	O	O
bột	N	B-NP	O
trộn	V	B-VP	O
mua	V	B-VP	O
từ	E	B-PP	O
chợ	N	B-NP	B-LOC
Kim_Biên	NNP	I-NP	I-LOC
.	CH	O	O

Từ	E	B-PP	O
hàng_chợ	N	B-NP	O
đến	E	B-PP	O
hàng	N	B-NP	O
...	CH	O	O
“	CH	O	O
xịn	A	B-AP	O
”	CH	O	O
!	CH	O	O
?	CH	O	O

Tâm	NNP	B-NP	B-PER
“	CH	I-NP	I-PER
bi	N	I-NP	I-PER
”	CH	I-NP	I-PER
cười	V	B-VP	O
hềnh_hệch	R	O	O
nói	V	B-VP	O
:	CH	O	O
“	CH	O	O
Số	N	B-NP	O
điện_thoại	N	B-NP	O
lấy	V	B-VP	O
thuốc	N	B-NP	O
thì	C	O	O
tui	P	B-NP	O
có	V	B-VP	O
cả	T	O	O
danh_bạ	N	B-NP	O
trong	E	B-PP	O
đầu	N	B-NP	O
,	CH	O	O
vậy	T	O	O
mà	C	O	O
có	V	B-VP	O
lúc	N	B-NP	O
cũng	R	O	O
gặp	V	B-VP	O
mấy	L	B-NP	O
thằng	Ns	B-NP	O
vã	V	B-VP	O
độ	N	B-NP	O
“	CH	O	O
bắn	V	B-VP	O
”	CH	O	O
cho	E	B-PP	O
mấy	L	B-NP	O
viên	Nc	B-NP	O
hàng_chợ	N	B-NP	O
đấy	P	B-NP	O
”	CH	O	O
.	CH	O	O

Cũng	R	O	O
theo	V	B-VP	O
Tâm	NNP	B-NP	B-PER
“	CH	I-NP	I-PER
bi	N	I-NP	I-PER
”	CH	I-NP	I-PER
,	CH	O	O
hiện_nay	N	B-NP	O
tại	E	B-PP	O
một_số	L	B-NP	O
vũ_trường	N	B-NP	O
,	CH	O	O
quán	N	B-NP	O
bar	Nb	B-NPb	O
nhiều	A	B-AP	O
tay	N	B-NP	O
cung_cấp	V	B-VP	O
thuốc	N	B-NP	O
“	CH	O	O
lắc	V	B-VP	O
”	CH	O	O
chơi_đểu	V	B-VP	O
;	CH	O	O
gặp	V	B-VP	O
mối	N	B-NP	O
quen	A	B-AP	O
,	CH	O	O
dân	N	B-NP	O
sành_điệu	A	B-AP	O
thì	C	O	O
đưa	V	B-VP	O
thuốc	N	B-NP	O
tốt	A	B-AP	O
,	CH	O	O
gặp	V	B-VP	O
“	CH	O	O
gà	N	B-NP	O
”	CH	O	O
thì	C	O	O
bán	V	B-VP	O
thuốc	N	B-NP	O
“	CH	O	O
dỏm	A	B-AP	O
”	CH	O	O
.	CH	O	O

Nếu_như	C	O	O
thuốc	N	B-NP	O
tốt	A	B-AP	O
thì	C	O	O
chỉ	R	O	O
ăn_chặn	V	B-VP	O
được	R	O	O
vài	L	B-NP	O
chục	M	B-NP	O
nghìn	M	B-NP	O
đồng	Nu	B-NP	O
một	M	B-NP	O
viên	Nc	B-NP	O
,	CH	O	O
lời	V	B-VP	O
tí_chút	N	B-NP	O
để	E	B-PP	O
“	CH	O	O
bay	V	B-VP	O
”	CH	O	O
;	CH	O	O
còn	C	O	O
hôm	N	B-NP	O
nào	P	B-NP	O
gặp	V	B-VP	O
“	CH	O	O
gà	N	B-NP	O
”	CH	O	O
,	CH	O	O
dân	N	B-NP	O
mơ	V	B-VP	O
“	CH	O	O
phang	V	B-VP	O
”	CH	O	O
cho	E	B-PP	O
mấy	L	B-NP	O
viên	Nc	B-NP	O
“	CH	O	O
lắc	V	B-VP	O
”	CH	O	O
“	CH	O	O
made	FW	O	O
in	FW	O	O
VN	NNP	B-NP	B-LOC
”	CH	O	O
coi	V	B-VP	O
như	C	O	O
trúng	V	B-VP	O
đậm	A	B-AP	O
.	CH	O	O

Qui_luật	N	B-NP	O
thị_trường	N	B-NP	O
cứ	R	O	O
thứ	Nc	B-NP	O
gì	P	B-NP	O
hút	V	B-VP	O
hàng	N	B-NP	O
,	CH	O	O
giá	N	B-NP	O
cao	A	B-AP	O
y_như_rằng	X	O	O
có	V	B-VP	O
hàng	N	B-NP	O
giả	A	B-AP	O
ra_đời	V	B-VP	O
,	CH	O	O
thị_trường	N	B-NP	O
thuốc	N	B-NP	O
“	CH	O	O
lắc	V	B-VP	O
”	CH	O	O
cũng	R	O	O
không	R	O	O
ngoại_lệ	N	B-NP	O
.	CH	O	O

Như	C	O	O
Tâm	N	B-NP	B-PER
“	CH	I-NP	I-PER
bi	N	I-NP	I-PER
”	CH	I-NP	I-PER
,	CH	O	O
một	M	B-NP	O
tay	N	B-NP	O
sành	V	B-VP	O
“	CH	O	O
lắc	V	B-VP	O
”	CH	O	O
có	V	B-VP	O
thâm_niên	N	B-NP	O
,	CH	O	O
thường	R	O	O
khoe_khoang	V	B-VP	O
“	CH	O	O
chỉ	R	O	O
cần	V	B-VP	O
liếc	V	B-VP	O
mắt	N	B-NP	O
qua	V	B-VP	O
là	V	B-VP	O
biết	V	B-VP	O
ngay	R	O	O
thuốc	N	B-NP	O
dỏm	A	B-AP	O
thuốc	N	B-NP	O
thật	A	B-AP	O
,	CH	O	O
đố	V	B-VP	O
thằng	Ns	B-NP	O
nào	P	B-NP	O
lừa	V	B-VP	O
được	V	B-VP	O
”	CH	O	O
,	CH	O	O
vậy_mà	X	O	O
có	V	B-VP	O
lần	N	B-NP	O
cũng	R	O	O
bị	V	B-VP	O
dính	V	B-VP	O
.	CH	O	O

Tâm	NNP	B-NP	B-PER
“	CH	I-NP	I-PER
bi	N	I-NP	I-PER
”	CH	I-NP	I-PER
thừa_nhận	V	B-VP	O
trình_độ	N	B-NP	O
đóng	V	B-VP	O
thuốc	N	B-NP	O
của	E	B-PP	O
dân	N	B-NP	O
Sài_Gòn	NNP	B-NP	B-LOC
gần	A	B-AP	O
đây	P	B-NP	O
rất	R	O	O
cao	A	B-AP	O
,	CH	O	O
rồi	C	O	O
văng_tục	V	B-VP	O
:	CH	O	O
“	CH	O	O
Mẹ	N	B-NP	O
,	CH	O	O
có	V	B-VP	O
hôm	N	B-NP	O
trúng	V	B-VP	O
hàng_chợ	N	B-NP	O
“	CH	O	O
cắn	V	B-VP	O
”	CH	O	O
nguyên	A	B-AP	O
con	N	B-NP	O
mà	C	O	O
vẫn	R	O	O
chưa	R	O	O
đã	A	B-AP	O
”	CH	O	O
.	CH	O	O

Được	V	B-VP	O
biết	V	B-VP	O
,	CH	O	O
để	E	B-PP	O
tăng	V	B-VP	O
lợi_nhuận	N	B-NP	O
,	CH	O	O
một_số	L	B-NP	O
trùm	N	B-NP	O
cung_cấp	V	B-VP	O
thuốc	N	B-NP	O
“	CH	O	O
lắc	V	B-VP	O
”	CH	O	O
đã	R	O	O
lặn_lội	V	B-VP	O
sang	V	B-VP	O
tận	E	B-PP	O
Phnom_Penh	NNP	B-NP	B-LOC
,	CH	O	O
Campuchia	NNP	B-NP	B-LOC
“	CH	O	O
học	V	B-VP	O
nghề	N	B-NP	O
”	CH	O	O
,	CH	O	O
mua	V	B-VP	O
thuốc	N	B-NP	O
bột	N	B-NP	O
rồi	C	O	O
ra	V	B-VP	O
chợ	N	B-NP	B-LOC
Kim_Biên	NNP	I-NP	I-LOC
mua	V	B-VP	O
các	L	B-NP	O
loại	N	B-NP	O
phẩm	A	B-AP	O
màu	N	B-NP	O
,	CH	O	O
bột	N	B-NP	O
độn	V	B-VP	O
không	R	O	O
rõ	A	B-AP	O
nguồn_gốc	N	B-NP	O
để	E	B-PP	O
đóng	V	B-VP	O
thành	V	B-VP	O
viên	Nc	B-NP	O
.	CH	O	O

Có_khi	X	O	O
thuốc	N	B-NP	O
bột	N	B-NP	O
hết	V	B-VP	O
,	CH	O	O
chúng	P	B-NP	O
nghiền	V	B-VP	O
nhỏ	A	B-AP	O
thuốc	N	B-NP	O
“	CH	O	O
lắc	V	B-VP	O
”	CH	O	O
chính_hiệu	A	B-AP	O
ra	V	B-VP	O
làm	V	B-VP	O
bột	N	B-NP	O
.	CH	O	O

Một	M	B-NP	O
viên	Nc	B-NP	O
“	CH	O	O
lắc	V	B-VP	O
”	CH	O	O
sau	N	B-NP	O
khi	N	B-NP	O
chế_biến	V	B-VP	O
lại	V	B-VP	O
có_thể	R	O	O
cho	V	B-VP	O
ra	V	B-VP	O
hàng	R	O	O
chục	M	B-NP	O
viên	Nc	B-NP	O
mới	A	B-AP	O
với	E	B-PP	O
đủ	A	B-AP	O
loại	N	B-NP	O
,	CH	O	O
mẫu_mã	N	B-NP	O
khác	A	B-AP	O
nhau	N	B-NP	O
.	CH	O	O

Dân	N	B-NP	O
chế_biến	V	B-VP	O
thuốc	N	B-NP	O
“	CH	O	O
lắc	V	B-VP	O
”	CH	O	O
còn	R	O	O
nhạy	A	B-AP	O
đến	V	B-VP	O
độ	N	B-NP	O
thị_trường	N	B-NP	O
cần	V	B-VP	O
hàng	N	B-NP	O
gì	P	B-NP	O
,	CH	O	O
loại	N	B-NP	O
thuốc	N	B-NP	O
gì	P	B-NP	O
hút	V	B-VP	O
hàng	N	B-NP	O
thì	C	O	O
lập_tức	R	O	O
chúng	P	B-NP	O
“	CH	O	O
chế	V	B-VP	O
”	CH	O	O
ngay	R	O	O
ra	R	O	O
loại	N	B-NP	O
đó	P	B-NP	O
.	CH	O	O

Chỉ	R	O	O
cần	V	B-VP	O
làm	V	B-VP	O
các	L	B-NP	O
khuôn	N	B-NP	O
dập	V	B-VP	O
có	V	B-VP	O
mẫu_mã	N	B-NP	O
khác	A	B-AP	O
nhau	N	B-NP	O
ịn	V	B-VP	O
lên	V	B-VP	O
một	M	B-NP	O
phát	N	B-NP	O
ra	V	B-VP	O
ngay	R	O	O
hàng_loạt	N	B-NP	O
viên	Nc	B-NP	O
“	CH	O	O
lắc	V	B-VP	O
”	CH	O	O
mới	A	B-AP	O
.	CH	O	O

Một	M	B-NP	O
tay	N	B-NP	O
chế_biến	V	B-VP	O
thuốc	N	B-NP	O
“	CH	O	O
lắc	V	B-VP	O
”	CH	O	O
“	CH	O	O
made	FW	O	O
in	FW	O	O
VN	NNP	B-NP	B-LOC
”	CH	O	O
thừa_nhận	V	B-VP	O
làm	V	B-VP	O
nghề	N	B-NP	O
này	P	B-NP	O
một	M	B-NP	O
vốn	N	B-NP	O
...	CH	O	O
20	M	B-NP	O
lời	V	B-VP	O
.	CH	O	O

Trong	E	B-PP	O
tháng	N	B-NP	O
ba	M	B-NP	O
vừa_qua	X	O	O
,	CH	O	O
ba	M	B-NP	O
đường_dây	N	B-NP	O
cung_cấp	V	B-VP	O
thuốc	N	B-NP	O
